AÑO,TOTAL MATRICULADOS,MATRICULADOS MUJERES POR PROGRAMA,MATRICULADOS HOMBRES POR PROGRAMA,TOTAL MATRICULADOS PRIMER AÑO,MATRICULADOS MUJERES PRIMER AÑO,MATRICULADOS HOMBRES PRIMER AÑO,REGIÓN,PROVINCIA,COMUNA,NOMBRE CARRERA,ÁREA DEL CONOCIMIENTO,ÁREA CARRERA GENÉRICA
MAT_2024,13,7.0,6.0,13.0,7.0,6.0,Región Del Lib. B. O'Higgins,CACHAPOAL,RANCAGUA,TECNICO EN MEDIOAMBIENTE Y SUSTENTABILIDAD,Tecnología,Técnico en Medio Ambiente (Control y Gestión)
MAT_2024,35,14.0,21.0,34.0,13.0,21.0,Región Del Lib. B. O'Higgins,CACHAPOAL,RANCAGUA,ANIMACION DIGITAL Y VIDEOJUEGOS,Arte y Arquitectura,Técnico en Diseño Gráfico
MAT_2024,55,29.0,26.0,55.0,29.0,26.0,Región Del Lib. B. O'Higgins,CACHAPOAL,RANCAGUA,DISEÑO DIGITAL Y WEB,Arte y Arquitectura,Técnico en Diseño Gráfico
MAT_2024,5,,5.0,5.0,,5.0,Región Del Lib. B. O'Higgins,CACHAPOAL,RANCAGUA,DISEÑO DIGITAL Y WEB,Arte y Arquitectura,Técnico en Diseño Gráfico
MAT_2024,90,4.0,86.0,51.0,2.0,49.0,Región Del Lib. B. O'Higgins,CACHAPOAL,RANCAGUA,TECNICO EN MANTENIMIENTO INDUSTRIAL,Tecnología,Técnico en Mantenimiento Industrial
MAT_2024,71,6.0,65.0,38.0,4.0,34.0,Región Del Lib. B. O'Higgins,CACHAPOAL,RANCAGUA,TECNICO EN MANTENIMIENTO INDUSTRIAL,Tecnología,Técnico en Mantenimiento Industrial
MAT_2024,15,12.0,3.0,15.0,12.0,3.0,Región Del Lib. B. O'Higgins,CACHAPOAL,RANCAGUA,TECNICO EN ADMINISTRACION PUBLICA,Ciencias Sociales,Técnico en Administración Pública o Municipal
MAT_2024,15,11.0,4.0,15.0,11.0,4.0,Región Del Lib. B. O'Higgins,CACHAPOAL,RANCAGUA,TECNICO EN ADMINISTRACION PUBLICA,Ciencias Sociales,Técnico en Administración Pública o Municipal
MAT_2024,45,23.0,22.0,44.0,22.0,22.0,Región Del Lib. B. O'Higgins,CACHAPOAL,RANCAGUA,TECNICO EN PREVENCION DE RIESGOS Y GESTION DE EMERGENCIA,Tecnología,Técnico en Prevención de Riesgos
MAT_2024,388,321.0,67.0,167.0,136.0,31.0,Región Del Lib. B. O'Higgins,CACHAPOAL,RANCAGUA,TECNICO EN ENFERMERIA,Salud,Técnico en Enfermería
MAT_2024,3,,3.0,,,,Región Del Lib. B. O'Higgins,CACHAPOAL,RANCAGUA,ANALISTA PROGRAMADOR,Tecnología,Técnico en Computación e Informática
MAT_2024,197,15.0,182.0,95.0,10.0,85.0,Región Del Lib. B. O'Higgins,CACHAPOAL,RANCAGUA,ANALISTA PROGRAMADOR,Tecnología,Técnico en Computación e Informática
MAT_2024,2,,2.0,,,,Región Del Lib. B. O'Higgins,CACHAPOAL,RANCAGUA,ANALISTA PROGRAMADOR,Tecnología,Técnico en Computación e Informática
MAT_2024,58,9.0,49.0,31.0,6.0,25.0,Región Del Lib. B. O'Higgins,CACHAPOAL,RANCAGUA,ANALISTA PROGRAMADOR,Tecnología,Técnico en Computación e Informática
MAT_2024,42,24.0,18.0,19.0,10.0,9.0,Región Del Lib. B. O'Higgins,CACHAPOAL,RANCAGUA,CONTABILIDAD GENERAL,Administración y Comercio,Técnico en Contabilidad General
MAT_2024,28,16.0,12.0,17.0,8.0,9.0,Región Del Lib. B. O'Higgins,CACHAPOAL,RANCAGUA,CONTABILIDAD GENERAL,Administración y Comercio,Técnico en Contabilidad General
MAT_2024,1,,1.0,,,,Región Del Lib. B. O'Higgins,CACHAPOAL,RANCAGUA,EDIFICACION,Tecnología,Técnico en Construcción y Obras Civiles
MAT_2024,15,6.0,9.0,14.0,5.0,9.0,Región Del Lib. B. O'Higgins,CACHAPOAL,RANCAGUA,TECNICO EN LOGISTICA,Administración y Comercio,Técnico en Logística
MAT_2024,23,13.0,10.0,18.0,11.0,7.0,Región Del Lib. B. O'Higgins,CACHAPOAL,RANCAGUA,TECNICO EN LOGISTICA,Administración y Comercio,Técnico en Logística
MAT_2024,102,12.0,90.0,63.0,9.0,54.0,Región De Antofagasta,ANTOFAGASTA,ANTOFAGASTA,MECANICA AUTOMOTRIZ EN MAQUINARIA PESADA,Tecnología,Técnico en Mecánica Automotriz
MAT_2024,146,31.0,115.0,87.0,22.0,65.0,Región De Antofagasta,ANTOFAGASTA,ANTOFAGASTA,MECANICA AUTOMOTRIZ EN MAQUINARIA PESADA,Tecnología,Técnico en Mecánica Automotriz
MAT_2024,13,3.0,10.0,13.0,3.0,10.0,Región De Antofagasta,ANTOFAGASTA,ANTOFAGASTA,"TELECOMUNICACIONES, CONECTIVIDAD Y REDES",Tecnología,Técnico en Telecomunicaciones
MAT_2024,59,8.0,51.0,30.0,4.0,26.0,Región De Antofagasta,ANTOFAGASTA,ANTOFAGASTA,TECNICO EN ELECTRICIDAD INDUSTRIAL,Tecnología,Técnico en Electricidad y Electricidad Industrial
MAT_2024,22,4.0,18.0,21.0,4.0,17.0,Región De Antofagasta,ANTOFAGASTA,ANTOFAGASTA,TECNICO EN ELECTRICIDAD INDUSTRIAL,Tecnología,Técnico en Electricidad y Electricidad Industrial
MAT_2024,60,42.0,18.0,38.0,25.0,13.0,Región De Antofagasta,ANTOFAGASTA,ANTOFAGASTA,ADMINISTRACION DE EMPRESAS,Administración y Comercio,Técnico en Administración de Empresas
MAT_2024,72,57.0,15.0,38.0,32.0,6.0,Región De Antofagasta,ANTOFAGASTA,ANTOFAGASTA,ADMINISTRACION DE EMPRESAS,Administración y Comercio,Técnico en Administración de Empresas
MAT_2024,61,28.0,33.0,44.0,21.0,23.0,Región De Antofagasta,ANTOFAGASTA,ANTOFAGASTA,TECNICO EN METALURGIA EXTRACTIVA,Tecnología,Técnico en Metalurgia
MAT_2024,81,36.0,45.0,49.0,25.0,24.0,Región De Antofagasta,ANTOFAGASTA,ANTOFAGASTA,TECNICO EN MINERIA,Tecnología,Técnico en Minería
MAT_2024,41,21.0,20.0,37.0,19.0,18.0,Región De Antofagasta,ANTOFAGASTA,ANTOFAGASTA,TECNICO EN MINERIA,Tecnología,Técnico en Minería
MAT_2024,54,8.0,46.0,32.0,6.0,26.0,Región De Antofagasta,ANTOFAGASTA,ANTOFAGASTA,TECNICO EN AUTOMATIZACION Y ROBOTICA,Tecnología,Otros Técnicos de Tecnología
MAT_2024,45,7.0,38.0,22.0,5.0,17.0,Región De Antofagasta,ANTOFAGASTA,ANTOFAGASTA,TECNICO EN AUTOMATIZACION Y ROBOTICA,Tecnología,Otros Técnicos de Tecnología
MAT_2024,132,78.0,54.0,74.0,51.0,23.0,Región De Antofagasta,ANTOFAGASTA,ANTOFAGASTA,GASTRONOMIA,Administración y Comercio,Técnico en Gastronomía y Cocina
MAT_2024,37,7.0,30.0,20.0,6.0,14.0,Región De Antofagasta,ANTOFAGASTA,ANTOFAGASTA,TECNICO EN ENERGIAS RENOVABLES,Tecnología,Técnico en Energía
MAT_2024,65,8.0,57.0,40.0,8.0,32.0,Región De Antofagasta,ANTOFAGASTA,ANTOFAGASTA,TECNICO EN MANTENIMIENTO INDUSTRIAL,Tecnología,Técnico en Mantenimiento Industrial
MAT_2024,98,16.0,82.0,51.0,8.0,43.0,Región De Antofagasta,ANTOFAGASTA,ANTOFAGASTA,TECNICO EN MANTENIMIENTO INDUSTRIAL,Tecnología,Técnico en Mantenimiento Industrial
MAT_2024,46,37.0,9.0,46.0,37.0,9.0,Región De Antofagasta,ANTOFAGASTA,ANTOFAGASTA,TECNICO EN PREVENCION DE RIESGOS Y GESTION DE EMERGENCIA,Tecnología,Técnico en Prevención de Riesgos
MAT_2024,1,,1.0,,,,Región De Antofagasta,ANTOFAGASTA,ANTOFAGASTA,ANALISTA PROGRAMADOR,Tecnología,Técnico en Computación e Informática
MAT_2024,109,18.0,91.0,48.0,8.0,40.0,Región De Antofagasta,ANTOFAGASTA,ANTOFAGASTA,ANALISTA PROGRAMADOR,Tecnología,Técnico en Computación e Informática
MAT_2024,1,,1.0,,,,Región De Antofagasta,ANTOFAGASTA,ANTOFAGASTA,AUTOMATIZACION Y CONTROL INDUSTRIAL,Tecnología,"Técnico en Instrumentación, Automatización y Control Industrial"
MAT_2024,37,25.0,12.0,22.0,15.0,7.0,Región De Antofagasta,ANTOFAGASTA,ANTOFAGASTA,TECNICO EN LOGISTICA,Administración y Comercio,Técnico en Logística
MAT_2024,60,38.0,22.0,36.0,21.0,15.0,Región De Antofagasta,ANTOFAGASTA,ANTOFAGASTA,TECNICO EN LOGISTICA,Administración y Comercio,Técnico en Logística
MAT_2024,19,,19.0,,,,Región De Antofagasta,ANTOFAGASTA,ANTOFAGASTA,ELECTRICIDAD INDUSTRIAL MENCION INSTALACIONES ELECTRICAS,Tecnología,Técnico en Electricidad y Electricidad Industrial
MAT_2024,3,1.0,2.0,,,,Región De Los Ríos,VALDIVIA,VALDIVIA,GASTRONOMIA INTERNACIONAL,Administración y Comercio,Técnico en Gastronomía y Cocina
MAT_2024,101,77.0,24.0,38.0,26.0,12.0,Región De Los Ríos,VALDIVIA,VALDIVIA,TECNICO EN FARMACIA,Salud,Técnico en Farmacia
MAT_2024,2,1.0,1.0,,,,Región De Los Ríos,VALDIVIA,VALDIVIA,TECNICO EN FARMACIA,Salud,Técnico en Farmacia
MAT_2024,67,12.0,55.0,25.0,6.0,19.0,Región De Los Ríos,VALDIVIA,VALDIVIA,TECNICO EN CONSTRUCCION,Tecnología,Técnico en Construcción y Obras Civiles
MAT_2024,54,8.0,46.0,30.0,3.0,27.0,Región De Los Ríos,VALDIVIA,VALDIVIA,TECNICO EN CONSTRUCCION,Tecnología,Técnico en Construcción y Obras Civiles
MAT_2024,3,1.0,2.0,,,,Región De Los Ríos,VALDIVIA,VALDIVIA,TECNOLOGIA AGRICOLA,Agropecuaria,Técnico Agropecuario
MAT_2024,101,5.0,96.0,54.0,2.0,52.0,Región De Los Ríos,VALDIVIA,VALDIVIA,TECNICO EN ELECTRICIDAD INDUSTRIAL,Tecnología,Técnico en Electricidad y Electricidad Industrial
MAT_2024,38,3.0,35.0,30.0,3.0,27.0,Región De Los Ríos,VALDIVIA,VALDIVIA,TECNICO EN ELECTRICIDAD INDUSTRIAL,Tecnología,Técnico en Electricidad y Electricidad Industrial
MAT_2024,119,60.0,59.0,55.0,28.0,27.0,Región De Los Ríos,VALDIVIA,VALDIVIA,ADMINISTRACION DE EMPRESAS,Administración y Comercio,Técnico en Administración de Empresas
MAT_2024,71,40.0,31.0,46.0,27.0,19.0,Región De Los Ríos,VALDIVIA,VALDIVIA,ADMINISTRACION DE EMPRESAS,Administración y Comercio,Técnico en Administración de Empresas
MAT_2024,31,20.0,11.0,,,,Región De Los Ríos,VALDIVIA,VALDIVIA,TURISMO,Administración y Comercio,Técnico en Turismo y Hotelería
MAT_2024,27,20.0,7.0,26.0,19.0,7.0,Región De Los Ríos,VALDIVIA,VALDIVIA,HOTELERIA Y SERVICIOS,Administración y Comercio,Técnico en Turismo y Hotelería
MAT_2024,3,1.0,2.0,,,,Región De Los Ríos,VALDIVIA,VALDIVIA,TECNICO EN AUTOMATIZACION Y ROBOTICA,Tecnología,Otros Técnicos de Tecnología
MAT_2024,19,1.0,18.0,12.0,,12.0,Región De Los Ríos,VALDIVIA,VALDIVIA,TECNICO EN AUTOMATIZACION Y ROBOTICA,Tecnología,Otros Técnicos de Tecnología
MAT_2024,201,6.0,195.0,100.0,1.0,99.0,Región De Los Ríos,VALDIVIA,VALDIVIA,TECNICO EN MECANICA Y ELECTROMOVILIDAD AUTOMOTRIZ,Tecnología,Técnico en Mecánica Automotriz
MAT_2024,32,3.0,29.0,31.0,3.0,28.0,Región De Los Ríos,VALDIVIA,VALDIVIA,TECNICO EN MECANICA Y ELECTROMOVILIDAD AUTOMOTRIZ,Tecnología,Técnico en Mecánica Automotriz
MAT_2024,168,80.0,88.0,80.0,33.0,47.0,Región De Los Ríos,VALDIVIA,VALDIVIA,GASTRONOMIA,Administración y Comercio,Técnico en Gastronomía y Cocina
MAT_2024,47,23.0,24.0,29.0,16.0,13.0,Región De Los Ríos,VALDIVIA,VALDIVIA,GASTRONOMIA,Administración y Comercio,Técnico en Gastronomía y Cocina
MAT_2024,59,31.0,28.0,32.0,17.0,15.0,Región De Los Ríos,VALDIVIA,VALDIVIA,TECNICO AGRICOLA,Agropecuaria,Técnico Agropecuario
MAT_2024,27,12.0,15.0,,,,Región De Los Ríos,VALDIVIA,VALDIVIA,TECNICO EN DISEÑO DIGITAL,Arte y Arquitectura,Técnico en Diseño Gráfico
MAT_2024,25,1.0,24.0,11.0,,11.0,Región De Los Ríos,VALDIVIA,VALDIVIA,TECNICO EN MECATRONICA,Tecnología,Otros Técnicos de Tecnología
MAT_2024,8,2.0,6.0,8.0,2.0,6.0,Región De Los Ríos,VALDIVIA,VALDIVIA,TECNICO EN MEDIOAMBIENTE Y SUSTENTABILIDAD,Tecnología,Técnico en Medio Ambiente (Control y Gestión)
MAT_2024,52,8.0,44.0,23.0,3.0,20.0,Región De Los Ríos,VALDIVIA,VALDIVIA,TECNICO EN TOPOGRAFIA Y GEOMATICA,Tecnología,Técnico en Topografía
MAT_2024,21,14.0,7.0,19.0,12.0,7.0,Región De Los Ríos,VALDIVIA,VALDIVIA,DISEÑO DIGITAL Y WEB,Arte y Arquitectura,Técnico en Diseño Gráfico
MAT_2024,38,2.0,36.0,13.0,1.0,12.0,Región De Los Ríos,VALDIVIA,VALDIVIA,TECNICO EN MANTENIMIENTO INDUSTRIAL,Tecnología,Técnico en Mantenimiento Industrial
MAT_2024,30,15.0,15.0,30.0,15.0,15.0,Región De Los Ríos,VALDIVIA,VALDIVIA,TECNICO EN PREVENCION DE RIESGOS Y GESTION DE EMERGENCIA,Tecnología,Técnico en Prevención de Riesgos
MAT_2024,30,14.0,16.0,30.0,14.0,16.0,Región De Los Ríos,VALDIVIA,VALDIVIA,GESTION TURISTICA,Administración y Comercio,Técnico en Turismo y Hotelería
MAT_2024,205,168.0,37.0,83.0,64.0,19.0,Región De Los Ríos,VALDIVIA,VALDIVIA,TECNICO EN ENFERMERIA,Salud,Técnico en Enfermería
MAT_2024,4,1.0,3.0,,,,Región De Los Ríos,VALDIVIA,VALDIVIA,ANALISTA PROGRAMADOR,Tecnología,Técnico en Computación e Informática
MAT_2024,136,9.0,127.0,55.0,2.0,53.0,Región De Los Ríos,VALDIVIA,VALDIVIA,ANALISTA PROGRAMADOR,Tecnología,Técnico en Computación e Informática
MAT_2024,2,,2.0,,,,Región De Los Ríos,VALDIVIA,VALDIVIA,ANALISTA PROGRAMADOR,Tecnología,Técnico en Computación e Informática
MAT_2024,43,5.0,38.0,24.0,4.0,20.0,Región De Los Ríos,VALDIVIA,VALDIVIA,ANALISTA PROGRAMADOR,Tecnología,Técnico en Computación e Informática
MAT_2024,52,30.0,22.0,25.0,11.0,14.0,Región De Los Ríos,VALDIVIA,VALDIVIA,CONTABILIDAD GENERAL,Administración y Comercio,Técnico en Contabilidad General
MAT_2024,2,,2.0,,,,Región De Los Ríos,VALDIVIA,VALDIVIA,TOPOGRAFIA,Tecnología,Técnico en Topografía
MAT_2024,13,1.0,12.0,,,,Región De Los Ríos,VALDIVIA,VALDIVIA,ELECTRICIDAD INDUSTRIAL MENCION INSTALACIONES ELECTRICAS,Tecnología,Técnico en Electricidad y Electricidad Industrial
MAT_2024,1,,1.0,,,,Región De Magallanes Y La Antártica,MAGALLANES,PUNTA ARENAS,GASTRONOMIA INTERNACIONAL,Administración y Comercio,Técnico en Gastronomía y Cocina
MAT_2024,1,,1.0,,,,Región De Magallanes Y La Antártica,MAGALLANES,PUNTA ARENAS,GASTRONOMIA INTERNACIONAL,Administración y Comercio,Técnico en Gastronomía y Cocina
MAT_2024,2,,2.0,,,,Región De Magallanes Y La Antártica,MAGALLANES,PUNTA ARENAS,MECANICA AUTOMOTRIZ EN SISTEMAS ELECTRONICOS,Tecnología,Técnico en Mecánica Automotriz
MAT_2024,18,,18.0,16.0,,16.0,Región De Magallanes Y La Antártica,MAGALLANES,PUNTA ARENAS,TECNICO EN CONSTRUCCION,Tecnología,Técnico en Construcción y Obras Civiles
MAT_2024,52,11.0,41.0,23.0,5.0,18.0,Región De Magallanes Y La Antártica,MAGALLANES,PUNTA ARENAS,TECNICO EN CONSTRUCCION,Tecnología,Técnico en Construcción y Obras Civiles
MAT_2024,30,1.0,29.0,11.0,,11.0,Región De Magallanes Y La Antártica,MAGALLANES,PUNTA ARENAS,"TELECOMUNICACIONES, CONECTIVIDAD Y REDES",Tecnología,Técnico en Telecomunicaciones
MAT_2024,25,,25.0,12.0,,12.0,Región De Magallanes Y La Antártica,MAGALLANES,PUNTA ARENAS,TECNICO EN ELECTRICIDAD INDUSTRIAL,Tecnología,Técnico en Electricidad y Electricidad Industrial
MAT_2024,48,5.0,43.0,22.0,2.0,20.0,Región De Magallanes Y La Antártica,MAGALLANES,PUNTA ARENAS,TECNICO EN ELECTRICIDAD INDUSTRIAL,Tecnología,Técnico en Electricidad y Electricidad Industrial
MAT_2024,71,40.0,31.0,26.0,15.0,11.0,Región De Magallanes Y La Antártica,MAGALLANES,PUNTA ARENAS,ADMINISTRACION DE EMPRESAS,Administración y Comercio,Técnico en Administración de Empresas
MAT_2024,90,55.0,35.0,40.0,26.0,14.0,Región De Magallanes Y La Antártica,MAGALLANES,PUNTA ARENAS,ADMINISTRACION DE EMPRESAS,Administración y Comercio,Técnico en Administración de Empresas
MAT_2024,32,17.0,15.0,,,,Región De Magallanes Y La Antártica,MAGALLANES,PUNTA ARENAS,TURISMO,Administración y Comercio,Técnico en Turismo y Hotelería
MAT_2024,8,4.0,4.0,,,,Región De Magallanes Y La Antártica,MAGALLANES,PUNTA ARENAS,DISEÑO Y PRODUCCION GRAFICA,Arte y Arquitectura,Técnico en Producción Gráfica y Multimedia
MAT_2024,11,3.0,8.0,7.0,3.0,4.0,Región De Magallanes Y La Antártica,MAGALLANES,PUNTA ARENAS,TECNICO EN AUTOMATIZACION Y ROBOTICA,Tecnología,Otros Técnicos de Tecnología
MAT_2024,42,4.0,38.0,22.0,1.0,21.0,Región De Magallanes Y La Antártica,MAGALLANES,PUNTA ARENAS,TECNICO EN MECANICA Y ELECTROMOVILIDAD AUTOMOTRIZ,Tecnología,Técnico en Mecánica Automotriz
MAT_2024,66,9.0,57.0,35.0,4.0,31.0,Región De Magallanes Y La Antártica,MAGALLANES,PUNTA ARENAS,TECNICO EN MECANICA Y ELECTROMOVILIDAD AUTOMOTRIZ,Tecnología,Técnico en Mecánica Automotriz
MAT_2024,74,36.0,38.0,40.0,19.0,21.0,Región De Magallanes Y La Antártica,MAGALLANES,PUNTA ARENAS,GASTRONOMIA,Administración y Comercio,Técnico en Gastronomía y Cocina
MAT_2024,40,22.0,18.0,24.0,15.0,9.0,Región De Magallanes Y La Antártica,MAGALLANES,PUNTA ARENAS,GASTRONOMIA,Administración y Comercio,Técnico en Gastronomía y Cocina
MAT_2024,21,5.0,16.0,20.0,4.0,16.0,Región De Magallanes Y La Antártica,MAGALLANES,PUNTA ARENAS,TECNICO EN ENERGIAS RENOVABLES,Tecnología,Técnico en Energía
MAT_2024,61,14.0,47.0,27.0,7.0,20.0,Región De Magallanes Y La Antártica,MAGALLANES,PUNTA ARENAS,TECNICO EN ENERGIAS RENOVABLES,Tecnología,Técnico en Energía
MAT_2024,35,18.0,17.0,,,,Región De Magallanes Y La Antártica,MAGALLANES,PUNTA ARENAS,TECNICO EN DISEÑO DIGITAL,Arte y Arquitectura,Técnico en Diseño Gráfico
MAT_2024,32,13.0,19.0,30.0,13.0,17.0,Región De Magallanes Y La Antártica,MAGALLANES,PUNTA ARENAS,DISEÑO DIGITAL Y WEB,Arte y Arquitectura,Técnico en Diseño Gráfico
MAT_2024,19,10.0,9.0,19.0,10.0,9.0,Región De Magallanes Y La Antártica,MAGALLANES,PUNTA ARENAS,DISEÑO DIGITAL Y WEB,Arte y Arquitectura,Técnico en Diseño Gráfico
MAT_2024,22,,22.0,10.0,,10.0,Región De Magallanes Y La Antártica,MAGALLANES,PUNTA ARENAS,TECNICO EN MANTENIMIENTO INDUSTRIAL,Tecnología,Técnico en Mantenimiento Industrial
MAT_2024,48,2.0,46.0,22.0,1.0,21.0,Región De Magallanes Y La Antártica,MAGALLANES,PUNTA ARENAS,TECNICO EN MANTENIMIENTO INDUSTRIAL,Tecnología,Técnico en Mantenimiento Industrial
MAT_2024,27,10.0,17.0,25.0,10.0,15.0,Región De Magallanes Y La Antártica,MAGALLANES,PUNTA ARENAS,GESTION TURISTICA,Administración y Comercio,Técnico en Turismo y Hotelería
MAT_2024,100,85.0,15.0,37.0,33.0,4.0,Región De Magallanes Y La Antártica,MAGALLANES,PUNTA ARENAS,TECNICO EN ENFERMERIA,Salud,Técnico en Enfermería
MAT_2024,21,4.0,17.0,21.0,4.0,17.0,Región De Magallanes Y La Antártica,MAGALLANES,PUNTA ARENAS,ANALISTA PROGRAMADOR,Tecnología,Técnico en Computación e Informática
MAT_2024,3,,3.0,,,,Región De Magallanes Y La Antártica,MAGALLANES,PUNTA ARENAS,ANALISTA PROGRAMADOR,Tecnología,Técnico en Computación e Informática
MAT_2024,73,18.0,55.0,29.0,12.0,17.0,Región De Magallanes Y La Antártica,MAGALLANES,PUNTA ARENAS,ANALISTA PROGRAMADOR,Tecnología,Técnico en Computación e Informática
MAT_2024,77,36.0,41.0,37.0,19.0,18.0,Región De Magallanes Y La Antártica,MAGALLANES,PUNTA ARENAS,TECNICO EN LOGISTICA,Administración y Comercio,Técnico en Logística
MAT_2024,11,,11.0,,,,Región De Magallanes Y La Antártica,MAGALLANES,PUNTA ARENAS,ELECTRICIDAD INDUSTRIAL MENCION INSTALACIONES ELECTRICAS,Tecnología,Técnico en Electricidad y Electricidad Industrial
MAT_2024,28,1.0,27.0,,,,Región De Magallanes Y La Antártica,MAGALLANES,PUNTA ARENAS,ELECTRICIDAD INDUSTRIAL MENCION INSTALACIONES ELECTRICAS,Tecnología,Técnico en Electricidad y Electricidad Industrial
MAT_2024,4,1.0,3.0,,,,Región De Ñuble,DIGUILLIN,CHILLAN,GASTRONOMIA INTERNACIONAL,Administración y Comercio,Técnico en Gastronomía y Cocina
MAT_2024,95,70.0,25.0,37.0,28.0,9.0,Región De Ñuble,DIGUILLIN,CHILLAN,TECNICO EN FARMACIA,Salud,Técnico en Farmacia
MAT_2024,61,13.0,48.0,33.0,8.0,25.0,Región De Ñuble,DIGUILLIN,CHILLAN,TECNICO EN CONSTRUCCION,Tecnología,Técnico en Construcción y Obras Civiles
MAT_2024,34,3.0,31.0,20.0,3.0,17.0,Región De Ñuble,DIGUILLIN,CHILLAN,TECNICO EN CONSTRUCCION,Tecnología,Técnico en Construcción y Obras Civiles
MAT_2024,2,,2.0,,,,Región De Ñuble,DIGUILLIN,CHILLAN,TECNOLOGIA AGRICOLA,Agropecuaria,Técnico Agropecuario
MAT_2024,27,1.0,26.0,14.0,,14.0,Región De Ñuble,DIGUILLIN,CHILLAN,"TELECOMUNICACIONES, CONECTIVIDAD Y REDES",Tecnología,Técnico en Telecomunicaciones
MAT_2024,111,8.0,103.0,64.0,2.0,62.0,Región De Ñuble,DIGUILLIN,CHILLAN,TECNICO EN ELECTRICIDAD INDUSTRIAL,Tecnología,Técnico en Electricidad y Electricidad Industrial
MAT_2024,106,4.0,102.0,58.0,3.0,55.0,Región De Ñuble,DIGUILLIN,CHILLAN,TECNICO EN ELECTRICIDAD INDUSTRIAL,Tecnología,Técnico en Electricidad y Electricidad Industrial
MAT_2024,99,49.0,50.0,61.0,28.0,33.0,Región De Ñuble,DIGUILLIN,CHILLAN,ADMINISTRACION DE EMPRESAS,Administración y Comercio,Técnico en Administración de Empresas
MAT_2024,44,29.0,15.0,32.0,21.0,11.0,Región De Ñuble,DIGUILLIN,CHILLAN,ADMINISTRACION DE EMPRESAS,Administración y Comercio,Técnico en Administración de Empresas
MAT_2024,32,13.0,19.0,,,,Región De Ñuble,DIGUILLIN,CHILLAN,TURISMO,Administración y Comercio,Técnico en Turismo y Hotelería
MAT_2024,5,2.0,3.0,,,,Región De Ñuble,DIGUILLIN,CHILLAN,DISEÑO Y PRODUCCION GRAFICA,Arte y Arquitectura,Técnico en Producción Gráfica y Multimedia
MAT_2024,20,11.0,9.0,20.0,11.0,9.0,Región De Ñuble,DIGUILLIN,CHILLAN,HOTELERIA Y SERVICIOS,Administración y Comercio,Técnico en Turismo y Hotelería
MAT_2024,2,,2.0,,,,Región De Ñuble,DIGUILLIN,CHILLAN,ELECTROMECANICA,Tecnología,Técnico en Electromecánica
MAT_2024,1,,1.0,,,,Región De Ñuble,DIGUILLIN,CHILLAN,ELECTROMECANICA,Tecnología,Técnico en Electromecánica
MAT_2024,29,1.0,28.0,17.0,1.0,16.0,Región De Ñuble,DIGUILLIN,CHILLAN,TECNICO EN AUTOMATIZACION Y ROBOTICA,Tecnología,Otros Técnicos de Tecnología
MAT_2024,159,9.0,150.0,90.0,7.0,83.0,Región De Ñuble,DIGUILLIN,CHILLAN,TECNICO EN MECANICA Y ELECTROMOVILIDAD AUTOMOTRIZ,Tecnología,Técnico en Mecánica Automotriz
MAT_2024,95,5.0,90.0,48.0,2.0,46.0,Región De Ñuble,DIGUILLIN,CHILLAN,TECNICO EN MECANICA Y ELECTROMOVILIDAD AUTOMOTRIZ,Tecnología,Técnico en Mecánica Automotriz
MAT_2024,300,173.0,127.0,161.0,91.0,70.0,Región De Ñuble,DIGUILLIN,CHILLAN,GASTRONOMIA,Administración y Comercio,Técnico en Gastronomía y Cocina
MAT_2024,36,27.0,9.0,36.0,27.0,9.0,Región De Ñuble,DIGUILLIN,CHILLAN,GASTRONOMIA,Administración y Comercio,Técnico en Gastronomía y Cocina
MAT_2024,96,38.0,58.0,52.0,18.0,34.0,Región De Ñuble,DIGUILLIN,CHILLAN,TECNICO AGRICOLA,Agropecuaria,Técnico Agropecuario
MAT_2024,43,19.0,24.0,24.0,9.0,15.0,Región De Ñuble,DIGUILLIN,CHILLAN,TECNICO AGRICOLA,Agropecuaria,Técnico Agropecuario
MAT_2024,61,34.0,27.0,,,,Región De Ñuble,DIGUILLIN,CHILLAN,TECNICO EN DISEÑO DIGITAL,Arte y Arquitectura,Técnico en Diseño Gráfico
MAT_2024,15,1.0,14.0,9.0,,9.0,Región De Ñuble,DIGUILLIN,CHILLAN,TECNICO EN MECATRONICA,Tecnología,Otros Técnicos de Tecnología
MAT_2024,30,7.0,23.0,11.0,3.0,8.0,Región De Ñuble,DIGUILLIN,CHILLAN,TECNICO EN TOPOGRAFIA Y GEOMATICA,Tecnología,Técnico en Topografía
MAT_2024,69,32.0,37.0,65.0,31.0,34.0,Región De Ñuble,DIGUILLIN,CHILLAN,DISEÑO DIGITAL Y WEB,Arte y Arquitectura,Técnico en Diseño Gráfico
MAT_2024,51,2.0,49.0,26.0,2.0,24.0,Región De Ñuble,DIGUILLIN,CHILLAN,TECNICO EN MANTENIMIENTO INDUSTRIAL,Tecnología,Técnico en Mantenimiento Industrial
MAT_2024,35,4.0,31.0,24.0,3.0,21.0,Región De Ñuble,DIGUILLIN,CHILLAN,TECNICO EN MANTENIMIENTO INDUSTRIAL,Tecnología,Técnico en Mantenimiento Industrial
MAT_2024,19,12.0,7.0,17.0,10.0,7.0,Región De Ñuble,DIGUILLIN,CHILLAN,TECNICO EN ADMINISTRACION PUBLICA,Ciencias Sociales,Técnico en Administración Pública o Municipal
